group_id,user_id,join_date
177,2572,2022-02-10
180,2572,2021-12-04
213,2572,2021-10-15
279,2572,2021-11-02
299,2572,2021-11-04
368,2572,2021-11-26
393,2572,2022-03-07
397,2572,2022-01-27
416,2572,2022-03-21
440,2572,2021-11-23
455,2572,2022-03-01
458,2572,2021-12-26
469,2572,2022-02-12
15,2573,2021-10-26
77,2573,2021-12-05
216,2573,2021-11-26
400,2573,2022-02-21
495,2573,2021-12-22
41,2574,2021-12-09
53,2574,2021-12-28
140,2574,2021-12-25
142,2574,2022-03-13
156,2574,2022-03-03
170,2574,2021-10-14
182,2574,2021-11-19
192,2574,2021-10-30
206,2574,2022-02-15
231,2574,2021-12-04
256,2574,2022-01-03
370,2574,2021-12-01
448,2574,2022-03-08
144,2575,2022-01-15
211,2575,2021-11-28
80,2576,2022-01-23
102,2576,2021-12-12
142,2576,2021-12-27
152,2576,2021-11-15
249,2576,2021-12-28
356,2576,2021-12-12
364,2576,2022-03-19
405,2576,2021-12-25
418,2576,2021-12-31
480,2576,2021-10-28
120,2577,2021-12-06
431,2577,2022-01-21
436,2577,2021-12-22
464,2577,2021-11-03
64,2578,2021-10-17
161,2578,2022-02-13
202,2578,2021-12-18
206,2578,2021-10-17
211,2578,2022-01-29
245,2578,2021-12-06
336,2578,2021-12-03
360,2578,2022-01-24
369,2578,2021-12-19
387,2578,2021-12-23
407,2578,2021-12-21
6,2579,2021-11-27
130,2579,2022-02-07
167,2579,2021-10-30
223,2579,2021-11-03
442,2579,2021-10-13
110,2580,2022-02-01
177,2580,2021-12-21
468,2580,2021-11-03
315,2581,2022-01-27
253,2582,2022-01-09
14,2583,2021-12-08
54,2583,2022-01-08
64,2583,2022-03-10
67,2583,2022-01-20
75,2583,2022-03-04
87,2583,2021-11-06
112,2583,2021-12-11
137,2583,2022-03-15
154,2583,2021-10-14
243,2583,2022-03-02
261,2583,2021-11-04
281,2583,2022-02-19
292,2583,2022-03-04
419,2583,2022-03-18
421,2583,2021-11-17
454,2583,2021-12-02
476,2583,2022-02-09
1,2584,2021-10-31
12,2584,2022-02-25
34,2584,2022-01-27
77,2584,2021-10-09
132,2584,2021-12-07
142,2584,2021-12-07
144,2584,2022-01-28
167,2584,2021-10-30
173,2584,2022-02-19
247,2584,2021-10-22
279,2584,2021-11-07
293,2584,2021-11-24
306,2584,2021-10-24
369,2584,2022-03-23
489,2584,2021-11-25
34,2585,2022-03-02
83,2585,2022-02-19
151,2585,2022-01-31
231,2585,2022-03-01
242,2585,2022-01-01
397,2585,2022-01-28
460,2585,2022-01-29
464,2585,2022-02-06
488,2585,2022-02-01
489,2585,2021-11-18
7,2586,2022-01-04
62,2586,2021-10-17
117,2586,2021-11-30
186,2586,2022-01-24
231,2586,2021-12-29
245,2586,2021-10-09
289,2586,2021-10-21
366,2586,2021-12-31
417,2586,2022-03-24
438,2586,2021-12-24
443,2586,2021-10-11
482,2586,2022-03-05
494,2586,2021-12-03
107,2587,2021-10-09
137,2587,2022-01-07
338,2587,2021-12-31
360,2587,2021-10-07
464,2587,2022-02-11
62,2588,2021-11-26
70,2588,2022-01-16
80,2588,2021-10-12
94,2588,2021-12-07
101,2588,2022-01-03
171,2588,2022-03-30
182,2588,2022-03-17
186,2588,2022-03-03
257,2588,2022-01-05
261,2588,2021-10-25
290,2588,2022-03-18
306,2588,2021-11-02
316,2588,2022-03-11
413,2588,2021-11-18
427,2588,2021-11-03
460,2588,2021-12-21
469,2588,2022-01-29
7,2589,2022-01-10
20,2589,2022-02-19
31,2589,2022-01-03
35,2589,2022-03-24
129,2589,2021-10-10
177,2589,2021-12-31
198,2589,2021-12-07
290,2589,2021-12-27
410,2589,2022-03-07
129,2590,2021-12-02
136,2590,2022-01-29
153,2590,2022-03-23
186,2590,2021-10-10
189,2590,2022-02-25
205,2590,2022-03-07
227,2590,2021-10-25
228,2590,2022-03-05
239,2590,2021-12-28
455,2590,2022-03-11
482,2590,2021-11-15
495,2590,2022-02-18
43,2592,2022-02-27
195,2592,2021-10-21
158,2593,2021-12-23
332,2593,2021-10-21
333,2593,2022-01-30
371,2593,2022-01-12
411,2593,2021-10-09
442,2593,2022-03-09
455,2593,2021-10-22
23,2594,2022-03-30
58,2594,2022-03-21
4,2595,2021-12-08
88,2597,2022-01-25
232,2597,2021-12-02
360,2597,2021-10-21
404,2597,2021-12-19
458,2597,2022-03-28
83,2598,2022-01-03
244,2599,2022-03-01
405,2599,2022-03-26
1,2600,2021-10-20
38,2600,2021-11-16
115,2600,2022-03-14
144,2600,2021-12-12
147,2600,2021-11-05
247,2600,2022-03-20
276,2600,2022-01-28
304,2600,2022-01-27
327,2600,2021-12-29
342,2600,2022-03-05
343,2600,2021-10-30
377,2600,2021-12-06
401,2600,2022-01-13
440,2600,2021-11-04
472,2600,2021-10-26
3,2601,2022-01-20
56,2601,2022-03-09
63,2601,2022-03-16
65,2601,2021-11-30
122,2601,2022-03-23
141,2601,2022-01-29
144,2601,2021-10-20
287,2601,2021-11-01
313,2601,2021-11-24
316,2601,2021-10-23
386,2601,2022-02-14
399,2601,2021-12-07
424,2601,2021-10-16
480,2601,2021-10-28
83,2602,2022-01-29
112,2602,2022-03-22
144,2602,2021-10-19
180,2602,2022-03-24
225,2602,2022-04-01
240,2602,2022-03-15
315,2602,2021-12-09
366,2602,2022-02-24
419,2602,2021-12-02
454,2602,2021-11-09
462,2602,2021-12-11
97,2603,2021-12-18
13,2604,2021-12-22
246,2604,2022-03-20
314,2604,2021-10-13
370,2604,2022-02-08
90,2605,2022-03-27
476,2605,2021-10-26
80,2606,2022-02-23
94,2606,2021-11-28
141,2606,2022-01-19
145,2606,2022-02-01
199,2606,2021-12-23
208,2606,2022-03-05
228,2606,2022-03-23
250,2606,2022-02-24
339,2606,2021-10-07
347,2606,2022-02-04
359,2606,2022-02-15
364,2606,2022-01-31
439,2606,2021-12-26
186,2607,2022-02-06
249,2607,2021-10-16
364,2607,2021-10-21
73,2608,2021-12-18
77,2608,2022-02-20
115,2608,2022-02-05
289,2608,2022-01-17
361,2608,2021-11-12
411,2608,2021-10-07
478,2608,2021-11-10
48,2609,2022-02-28
391,2609,2022-02-21
228,2610,2021-11-06
28,2611,2021-12-04
232,2611,2022-02-22
237,2611,2021-11-15
120,2612,2022-02-26
391,2612,2021-12-21
47,2613,2021-11-11
316,2614,2022-01-21
458,2614,2021-10-09
177,2615,2022-02-05
180,2615,2022-01-02
254,2615,2022-01-15
272,2615,2021-12-03
293,2615,2022-03-13
371,2615,2021-11-15
391,2615,2021-12-24
469,2615,2021-11-30
500,2615,2022-04-02
44,2617,2022-03-11
72,2617,2022-03-24
190,2617,2022-03-10
232,2617,2022-01-08
270,2617,2021-10-14
316,2617,2022-03-22
368,2617,2021-10-15
420,2617,2022-03-16
9,2618,2022-01-06
11,2618,2022-04-02
35,2618,2022-03-12
51,2618,2021-10-21
73,2618,2022-03-10
164,2618,2021-12-26
228,2618,2022-01-27
245,2618,2022-03-07
293,2618,2022-01-26
306,2618,2021-11-23
356,2618,2021-10-22
369,2618,2022-02-25
376,2618,2021-10-09
310,2619,2021-10-22
411,2619,2021-10-25
430,2619,2021-12-28
221,2620,2022-01-30
64,2621,2022-03-08
35,2622,2021-11-11
173,2622,2021-12-17
182,2622,2022-02-25
214,2622,2022-02-21
261,2622,2022-02-28
296,2622,2021-12-19
347,2622,2021-10-09
369,2622,2021-11-23
417,2622,2022-02-17
448,2622,2022-02-03
66,2623,2022-02-26
161,2623,2021-10-29
164,2623,2021-10-13
177,2623,2021-12-26
228,2623,2022-01-30
245,2623,2022-02-02
263,2623,2021-11-13
275,2623,2022-02-01
368,2623,2021-11-12
440,2623,2021-10-08
458,2623,2021-10-18
13,2625,2021-10-08
28,2625,2021-11-30
85,2625,2021-12-11
87,2625,2022-03-30
107,2625,2021-12-22
201,2625,2021-11-23
272,2625,2022-02-13
416,2625,2021-11-20
419,2625,2022-03-22
431,2625,2022-02-25
454,2625,2022-03-21
61,2626,2021-12-11
107,2626,2021-11-04
31,2627,2022-01-03
59,2627,2022-03-05
67,2627,2021-12-18
120,2627,2021-11-11
142,2627,2021-10-09
177,2627,2022-03-09
186,2627,2022-01-09
263,2627,2021-12-04
266,2627,2021-12-06
457,2627,2021-11-30
470,2627,2022-01-24
13,2628,2022-04-03
91,2628,2022-01-04
389,2628,2021-11-29
136,2629,2022-02-25
141,2629,2022-03-27
160,2629,2022-01-06
181,2629,2022-02-17
273,2629,2022-03-15
276,2629,2022-01-08
361,2629,2021-12-26
369,2629,2021-11-26
395,2629,2021-11-10
478,2629,2022-03-04
489,2629,2022-03-12
289,2630,2022-03-03
308,2630,2022-02-28
48,2631,2021-10-14
65,2631,2022-02-12
115,2631,2021-10-27
122,2631,2022-01-28
393,2631,2021-10-26
419,2631,2021-12-22
454,2631,2022-04-05
9,2632,2022-02-24
107,2632,2022-02-27
215,2632,2021-10-22
425,2632,2022-02-02
44,2633,2021-12-24
65,2633,2022-03-25
74,2633,2022-01-31
84,2633,2021-11-14
115,2633,2022-03-13
128,2633,2022-01-14
145,2633,2022-01-13
186,2633,2022-01-01
189,2633,2021-11-04
214,2633,2021-12-06
272,2633,2021-11-27
285,2633,2022-04-01
289,2633,2022-02-28
299,2633,2022-01-26
308,2633,2021-11-12
310,2633,2022-01-31
334,2633,2021-11-24
387,2633,2021-12-03
402,2633,2022-01-29
404,2633,2022-02-14
469,2633,2022-02-03
54,2634,2021-11-05
80,2634,2022-01-22
186,2634,2022-02-13
247,2634,2022-01-09
252,2634,2021-11-20
369,2634,2022-02-12
439,2634,2022-02-24
12,2635,2022-02-13
63,2635,2021-10-10
75,2635,2022-01-18
79,2635,2021-11-18
96,2635,2021-12-12
106,2635,2022-01-20
136,2635,2021-12-31
140,2635,2022-01-14
183,2635,2021-11-19
193,2635,2021-10-19
223,2635,2021-10-11
293,2635,2021-10-22
122,2636,2021-12-14
247,2636,2021-10-23
276,2636,2021-10-15
61,2637,2021-12-14
91,2637,2022-01-01
208,2637,2021-11-18
334,2637,2022-02-09
499,2637,2022-01-29
48,2638,2021-11-21
214,2638,2022-02-05
397,2638,2022-03-05
418,2638,2022-02-02
420,2638,2022-03-16
448,2638,2022-02-08
468,2638,2021-10-27
480,2638,2022-01-03
487,2638,2022-01-18
41,2639,2021-11-22
76,2639,2021-12-15
181,2639,2022-03-01
268,2639,2022-01-15
316,2639,2022-02-04
323,2639,2022-01-30
400,2639,2021-10-26
444,2639,2021-10-19
227,2640,2021-12-10
454,2640,2021-11-27
37,2641,2021-11-01
63,2641,2021-12-01
142,2641,2022-02-18
155,2641,2021-11-11
180,2641,2022-03-02
430,2641,2022-01-18
3,2642,2022-03-28
43,2642,2021-10-13
54,2642,2021-11-13
56,2642,2022-02-20
156,2642,2022-04-01
160,2642,2021-12-18
250,2642,2022-02-01
286,2642,2021-10-21
360,2642,2021-10-28
372,2642,2022-01-31
402,2642,2022-01-13
424,2642,2022-01-20
439,2642,2022-03-01
458,2642,2022-01-20
493,2642,2021-11-19
136,2643,2022-01-30
142,2643,2021-10-21
145,2643,2022-01-30
146,2643,2021-12-03
211,2643,2021-12-29
261,2643,2022-01-05
316,2643,2022-03-06
329,2643,2022-01-16
339,2643,2021-11-29
430,2643,2021-11-08
440,2643,2022-01-02
449,2643,2021-11-05
460,2643,2022-03-27
469,2643,2022-04-04
85,2644,2022-02-22
167,2644,2022-03-03
177,2645,2021-12-30
249,2645,2022-01-31
84,2646,2021-10-13
99,2646,2021-11-02
145,2646,2022-02-12
202,2646,2021-11-28
247,2646,2021-12-31
274,2646,2021-11-11
281,2646,2022-01-13
299,2646,2021-10-20
316,2646,2022-02-18
371,2646,2021-11-24
382,2646,2022-02-28
472,2646,2022-01-08
188,2647,2022-03-24
202,2647,2022-03-25
277,2647,2022-03-09
442,2647,2022-02-21
85,2648,2022-03-22
342,2648,2021-12-04
370,2648,2022-03-10
12,2649,2021-11-17
13,2649,2021-12-15
27,2649,2021-10-13
65,2649,2022-03-03
116,2649,2021-11-08
121,2649,2021-11-22
131,2649,2021-10-26
214,2649,2022-01-16
275,2649,2021-11-23
281,2649,2022-03-05
327,2649,2021-12-20
334,2649,2022-03-01
351,2649,2021-12-12
360,2649,2022-02-25
433,2649,2021-12-26
442,2649,2022-02-12
449,2649,2022-03-30
460,2649,2021-12-09
498,2649,2022-02-08
11,2650,2021-11-03
79,2650,2022-02-06
80,2650,2021-12-24
96,2650,2022-02-19
327,2650,2021-12-11
430,2650,2022-02-12
457,2650,2021-12-07
66,2651,2021-11-29
320,2651,2021-10-23
329,2652,2022-01-26
144,2653,2022-01-03
145,2653,2021-12-06
282,2653,2022-02-11
343,2653,2022-02-01
361,2653,2022-03-24
366,2653,2021-11-18
369,2653,2022-02-03
397,2653,2021-12-21
448,2653,2022-01-29
500,2653,2022-03-02
31,2654,2022-01-17
85,2654,2021-12-26
87,2654,2021-10-28
95,2654,2021-10-16
104,2654,2021-12-12
114,2654,2022-02-09
144,2654,2021-12-17
170,2654,2021-12-10
248,2654,2021-12-11
277,2654,2022-02-09
289,2654,2022-02-04
320,2654,2022-01-31
328,2654,2022-04-08
429,2654,2021-11-08
436,2654,2021-11-01
162,2655,2022-02-27
470,2655,2021-11-08
91,2656,2022-04-03
103,2656,2022-02-03
107,2656,2022-03-23
141,2656,2021-11-06
195,2656,2021-12-29
202,2656,2021-11-05
211,2656,2021-12-04
276,2656,2021-11-03
376,2656,2022-02-05
419,2656,2022-02-12
454,2656,2021-12-12
455,2656,2022-01-01
481,2656,2021-12-07
1,2658,2021-11-25
47,2658,2021-10-16
75,2658,2022-03-22
115,2658,2022-01-24
121,2658,2021-12-11
144,2658,2021-10-14
162,2658,2021-11-05
211,2658,2021-11-23
232,2658,2021-11-06
247,2658,2022-01-01
317,2658,2022-01-11
400,2658,2021-11-12
440,2658,2021-11-14
449,2658,2022-01-21
221,2659,2021-10-26
180,2660,2022-02-06
211,2660,2022-03-04
289,2660,2022-04-08
315,2660,2021-11-08
323,2660,2021-11-03
416,2660,2022-03-15
439,2660,2022-02-07
3,2661,2022-04-06
44,2661,2021-10-25
57,2661,2021-11-22
73,2661,2021-11-28
121,2661,2022-02-20
136,2661,2022-03-16
202,2661,2022-02-15
211,2661,2021-11-27
243,2661,2022-03-21
293,2661,2021-12-20
299,2661,2022-03-28
310,2661,2021-11-19
315,2661,2021-10-21
343,2661,2021-10-17
344,2661,2022-01-09
362,2661,2022-01-07
382,2661,2022-03-01
411,2661,2022-03-06
421,2661,2022-03-23
458,2661,2022-04-07
499,2661,2022-04-06
117,2662,2022-01-23
131,2662,2022-01-09
360,2662,2022-04-04
28,2663,2022-01-13
65,2663,2022-02-01
84,2663,2021-11-28
140,2663,2021-11-25
188,2663,2022-01-25
192,2663,2022-03-23
201,2663,2021-12-04
275,2663,2021-11-02
281,2663,2022-01-06
293,2663,2022-01-21
363,2663,2021-12-14
384,2663,2022-02-06
464,2663,2022-03-17
286,2664,2022-03-26
314,2664,2022-01-29
419,2664,2021-12-31
37,2665,2021-10-20
56,2665,2022-03-30
110,2665,2021-11-03
142,2665,2022-01-22
171,2665,2022-01-22
231,2665,2021-12-06
389,2665,2021-10-26
401,2665,2021-12-22
417,2665,2022-03-23
486,2665,2022-03-04
487,2665,2021-12-01
190,2666,2022-02-05
201,2666,2022-03-22
213,2666,2022-03-05
230,2666,2022-04-08
247,2666,2022-01-01
254,2666,2022-01-18
397,2666,2021-11-21
401,2666,2022-02-09
425,2666,2022-03-10
441,2666,2022-01-16
273,2667,2021-11-21
281,2667,2021-11-11
393,2667,2021-12-27
70,2668,2021-12-15
79,2668,2022-01-22
297,2668,2021-12-31
48,2669,2021-11-14
55,2669,2022-03-23
110,2669,2022-01-14
144,2669,2021-10-24
145,2669,2022-03-03
160,2669,2021-11-05
204,2669,2022-01-09
210,2669,2021-12-18
211,2669,2022-02-25
254,2669,2022-02-24
276,2669,2022-03-17
281,2669,2022-02-13
286,2669,2022-01-09
296,2669,2021-10-29
343,2669,2022-01-08
376,2669,2021-11-21
390,2669,2022-04-11
396,2669,2022-01-13
440,2669,2022-03-17
459,2669,2021-11-06
478,2669,2022-03-25
498,2669,2022-02-10
67,2670,2022-03-05
75,2670,2021-12-16
112,2670,2021-12-14
121,2670,2022-01-28
128,2670,2021-12-25
226,2670,2022-01-27
242,2670,2022-03-30
335,2670,2021-12-04
391,2670,2022-03-28
424,2670,2021-10-22
429,2670,2022-03-21
476,2670,2021-10-31
480,2671,2021-11-24
12,2672,2022-02-28
15,2672,2022-01-05
221,2672,2022-03-12
243,2672,2021-12-28
296,2672,2022-01-09
382,2672,2021-10-24
394,2672,2022-04-09
448,2672,2022-03-15
455,2672,2022-03-18
151,2673,2022-01-04
186,2673,2022-02-26
195,2673,2021-12-14
227,2673,2021-11-01
327,2673,2021-10-21
1,2674,2021-12-29
44,2674,2022-02-18
63,2674,2022-01-10
100,2674,2022-04-13
196,2674,2021-11-29
263,2674,2022-01-17
270,2674,2021-11-13
276,2674,2021-12-14
289,2674,2022-03-09
308,2674,2021-11-02
316,2674,2021-11-29
333,2674,2021-12-04
361,2674,2021-10-26
364,2674,2021-12-05
378,2674,2022-03-24
390,2674,2021-11-05
440,2674,2022-01-16
460,2674,2022-01-19
34,2675,2022-02-18
65,2675,2021-11-23
87,2675,2021-11-09
113,2675,2022-02-15
127,2675,2022-04-04
136,2675,2021-12-06
242,2675,2022-04-07
273,2675,2022-02-22
284,2675,2022-03-05
298,2675,2022-03-23
317,2675,2022-03-27
359,2675,2022-03-12
365,2675,2021-12-21
396,2675,2022-03-06
400,2675,2022-03-28
411,2675,2021-12-08
460,2675,2022-01-12
480,2675,2022-01-21
75,2676,2022-03-25
121,2676,2021-11-19
202,2676,2022-02-18
370,2676,2022-02-05
388,2676,2022-03-07
56,2677,2021-11-21
60,2677,2021-11-05
138,2677,2022-01-19
166,2677,2021-11-25
170,2677,2022-03-28
177,2677,2022-03-03
224,2677,2022-04-04
227,2677,2022-01-28
248,2677,2022-01-01
274,2677,2022-03-13
299,2677,2022-03-19
311,2677,2021-12-11
339,2677,2021-11-10
391,2677,2022-01-20
418,2677,2022-03-23
424,2677,2021-10-27
442,2677,2022-04-10
448,2677,2022-03-29
13,2678,2022-01-27
70,2678,2022-02-20
162,2678,2021-11-30
259,2678,2022-03-01
343,2678,2022-04-07
401,2678,2022-01-14
441,2678,2022-01-06
455,2678,2021-11-23
15,2679,2021-11-16
19,2679,2022-03-14
28,2679,2021-11-04
144,2679,2022-03-15
162,2679,2022-02-28
180,2679,2021-12-09
232,2679,2021-10-25
241,2679,2022-04-08
243,2679,2022-01-14
245,2679,2022-03-07
273,2679,2021-12-02
289,2679,2022-03-08
418,2679,2022-02-07
457,2679,2021-11-30
470,2679,2021-12-26
481,2679,2022-01-23
489,2679,2021-12-30
64,2680,2021-12-23
67,2680,2021-10-30
70,2680,2021-10-17
87,2680,2021-11-11
175,2680,2021-12-09
220,2680,2022-02-05
249,2680,2022-04-08
273,2680,2021-11-30
359,2680,2022-03-06
376,2680,2021-12-09
406,2680,2022-03-05
469,2680,2022-01-07
489,2680,2022-01-03
142,2681,2022-02-23
176,2682,2021-10-24
410,2682,2021-12-05
468,2682,2022-02-08
62,2683,2021-11-30
131,2683,2022-02-10
202,2683,2021-11-30
260,2683,2021-12-08
275,2683,2022-01-19
306,2683,2022-01-06
344,2683,2022-02-18
365,2683,2022-01-25
423,2683,2022-01-23
436,2683,2021-10-24
496,2683,2022-03-11
500,2683,2021-11-27
29,2684,2021-12-13
230,2684,2022-04-05
343,2684,2021-11-07
429,2684,2021-12-27
1,2685,2022-02-23
60,2685,2021-11-24
126,2685,2022-01-26
256,2685,2022-02-11
308,2685,2021-11-05
366,2685,2021-11-29
410,2685,2022-02-18
1,2686,2021-12-24
4,2686,2021-10-24
7,2686,2021-12-23
145,2686,2021-10-19
183,2686,2021-11-06
189,2686,2022-03-17
293,2686,2022-04-10
56,2688,2022-01-30
115,2688,2021-11-06
142,2688,2022-01-06
216,2688,2021-12-03
243,2688,2021-11-07
276,2688,2021-10-29
286,2688,2021-11-16
336,2688,2021-12-31
356,2688,2021-12-23
391,2688,2022-02-18
400,2688,2021-12-11
417,2688,2022-01-30
442,2688,2022-04-10
449,2688,2021-11-25
308,2689,2021-12-02
438,2690,2022-01-21
479,2690,2021-11-28
11,2692,2022-01-10
62,2692,2022-02-08
195,2692,2022-01-02
231,2692,2022-02-08
232,2692,2021-11-30
370,2692,2022-02-15
110,2693,2022-03-08
151,2693,2022-02-24
163,2693,2021-10-24
231,2693,2021-12-06
236,2693,2022-02-26
261,2693,2022-01-18
425,2693,2022-02-22
479,2693,2022-03-28
41,2694,2022-04-09
116,2694,2021-12-01
142,2694,2021-12-06
144,2694,2021-12-31
169,2694,2022-02-26
199,2694,2022-03-19
214,2694,2022-03-12
225,2694,2022-02-26
276,2694,2022-04-13
342,2694,2022-03-04
446,2694,2021-10-29
481,2694,2022-02-06
237,2695,2022-02-24
248,2695,2022-02-23
379,2695,2022-02-20
3,2696,2021-11-07
59,2696,2021-10-24
64,2696,2021-11-09
74,2696,2022-03-19
121,2696,2021-10-26
159,2696,2022-02-28
175,2696,2022-04-10
206,2696,2022-02-02
211,2696,2022-03-14
223,2696,2021-11-23
245,2696,2021-10-26
332,2696,2021-11-12
334,2696,2021-10-22
377,2696,2021-12-19
396,2696,2022-01-15
442,2696,2022-03-28
453,2696,2021-11-17
478,2696,2021-11-26
481,2696,2022-01-11
492,2696,2022-03-06
1,2698,2021-12-12
43,2698,2022-02-06
54,2698,2022-02-28
57,2698,2022-02-07
77,2698,2021-12-10
95,2698,2022-02-15
110,2698,2022-01-08
180,2698,2021-12-04
256,2698,2021-12-17
297,2698,2022-01-03
320,2698,2022-04-15
349,2698,2021-12-15
495,2698,2021-10-25
500,2698,2022-04-02
62,2699,2022-01-26
94,2699,2022-02-24
154,2699,2021-11-08
200,2699,2022-03-22
242,2699,2021-12-30
248,2699,2022-04-07
356,2699,2022-03-24
463,2699,2022-01-11
500,2699,2021-10-31
85,2700,2021-11-23
87,2700,2022-01-08
180,2700,2021-12-29
240,2700,2021-11-22
289,2700,2021-12-09
300,2700,2021-10-22
348,2700,2021-12-27
448,2700,2021-11-03
59,2701,2021-11-17
12,2702,2022-02-01
24,2702,2022-03-03
114,2702,2021-12-22
173,2702,2022-03-04
193,2702,2022-02-15
246,2702,2021-11-08
369,2702,2022-03-01
407,2702,2022-03-02
12,2703,2021-12-03
201,2703,2022-02-15
206,2703,2021-10-24
228,2703,2022-02-27
315,2703,2022-02-01
453,2703,2022-02-06
455,2703,2022-04-18
467,3034,2022-03-23
468,2703,2021-11-09
7,2704,2022-02-10
165,2704,2022-04-14
211,2704,2021-11-09
359,2704,2022-01-06
84,2706,2022-02-13
86,2706,2021-11-11
91,2706,2021-11-13
95,2706,2021-11-22
116,2706,2022-03-09
162,2706,2022-03-30
243,2706,2022-01-21
270,2706,2021-11-16
292,2706,2022-03-16
318,2706,2022-04-02
352,2706,2022-01-02
416,2706,2022-04-13
474,2706,2021-11-04
479,2706,2022-03-16
494,2706,2022-04-12
34,2707,2022-04-15
61,2707,2021-11-07
107,2707,2022-02-23
67,2708,2022-03-25
87,2708,2022-02-01
118,2708,2022-02-10
120,2708,2022-03-02
245,2708,2022-02-14
247,2708,2021-12-19
317,2708,2021-11-05
318,2708,2022-02-20
343,2708,2022-03-15
382,2708,2022-01-20
410,2708,2022-03-24
468,2708,2022-01-27
475,2708,2022-03-10
15,2709,2021-10-25
140,2709,2022-03-22
165,2709,2022-02-11
180,2709,2021-12-27
188,2709,2021-12-19
300,2709,2021-11-08
338,2709,2021-11-16
376,2709,2022-02-17
465,2709,2021-12-22
468,2709,2022-01-17
479,2709,2022-02-18
10,2711,2021-12-16
21,2711,2022-01-02
199,2711,2021-11-28
272,2711,2022-03-30
273,2711,2022-04-11
296,2711,2022-01-15
308,2711,2021-10-24
410,2711,2022-02-03
456,2711,2021-11-21
464,2711,2022-02-21
44,2712,2021-12-20
48,2712,2022-01-30
51,2712,2022-01-14
75,2712,2021-12-25
117,2712,2021-12-12
176,2712,2022-03-21
211,2712,2022-03-12
228,2712,2022-02-15
281,2712,2021-11-16
293,2712,2021-11-10
329,2712,2021-12-13
340,2712,2022-03-04
360,2712,2022-04-19
370,2712,2022-04-15
376,2712,2022-02-20
411,2712,2022-01-06
424,2712,2022-02-07
440,2712,2022-03-28
475,2712,2022-03-14
480,2712,2022-02-19
186,2713,2022-03-23
35,2714,2022-01-31
66,2714,2022-02-09
80,2714,2022-03-15
87,2714,2022-03-09
99,2714,2022-01-31
112,2714,2021-12-31
115,2714,2021-12-22
211,2714,2022-02-05
297,2714,2021-10-25
365,2714,2022-01-23
390,2714,2022-01-05
431,2714,2021-11-16
436,2714,2022-04-19
468,2714,2022-01-28
486,2714,2022-02-22
13,2715,2021-11-01
434,2715,2021-12-18
469,2715,2021-11-28
34,2716,2022-02-07
329,2716,2021-10-27
343,2716,2021-12-22
429,2716,2022-01-01
44,2717,2022-02-24
311,2717,2021-11-04
315,2717,2021-12-13
354,2717,2022-03-30
376,2717,2022-02-02
453,2717,2021-12-01
11,2718,2021-12-08
57,2718,2022-04-15
66,2718,2022-03-04
77,2718,2022-03-11
80,2718,2022-02-28
87,2718,2021-11-27
117,2718,2022-03-26
122,2718,2021-10-24
145,2718,2021-12-30
162,2718,2022-01-29
193,2718,2022-01-30
209,2718,2022-02-27
231,2718,2022-03-23
232,2718,2022-01-29
254,2718,2022-02-20
270,2718,2021-11-23
274,2718,2022-04-03
286,2718,2022-02-28
289,2718,2022-01-13
311,2718,2022-03-21
376,2718,2022-04-03
400,2718,2022-03-04
492,2718,2022-04-12
7,2719,2022-02-08
17,2719,2021-11-29
84,2719,2022-01-25
117,2719,2022-04-17
176,2719,2021-12-05
179,2719,2021-12-27
293,2719,2022-04-03
315,2719,2021-12-02
341,2719,2021-10-27
352,2719,2022-02-25
415,2719,2021-11-03
425,2719,2021-10-28
442,2719,2021-11-12
444,2719,2021-11-21
478,2719,2022-01-07
56,2720,2022-01-18
154,2720,2021-12-29
156,2720,2022-03-19
186,2720,2022-03-06
57,2721,2021-11-22
76,2721,2021-11-06
91,2721,2022-04-10
110,2721,2021-12-18
121,2721,2021-12-15
150,2721,2022-04-08
152,2721,2021-12-20
170,2721,2021-10-31
180,2721,2022-03-31
201,2721,2021-12-30
202,2721,2022-01-17
207,2721,2022-02-09
472,2721,2022-02-10
476,2721,2021-11-18
62,2722,2022-02-14
165,2722,2021-12-12
237,2722,2022-03-20
290,2722,2022-01-28
431,2722,2022-01-03
448,2722,2022-01-29
402,2723,2021-11-21
259,2724,2022-01-07
460,2724,2021-11-08
335,2725,2021-11-10
57,2726,2022-03-07
74,2726,2022-03-07
77,2726,2022-01-24
117,2726,2021-11-09
131,2726,2022-03-30
247,2726,2022-03-13
347,2726,2022-02-08
351,2726,2022-03-20
365,2726,2021-11-09
391,2726,2022-02-25
418,2726,2021-11-18
438,2726,2022-02-03
96,2727,2022-02-24
107,2727,2021-11-07
136,2727,2022-02-13
394,2727,2022-01-30
495,2727,2022-01-14
27,2728,2022-01-04
83,2728,2021-10-26
160,2728,2022-03-17
182,2728,2022-03-23
213,2728,2022-01-10
308,2728,2022-02-26
417,2728,2021-11-09
499,2728,2022-01-06
1,2729,2022-03-04
54,2729,2022-04-07
72,2729,2021-11-17
94,2729,2022-02-03
148,2729,2022-02-11
223,2729,2022-03-15
232,2729,2022-02-22
248,2729,2022-03-15
281,2729,2021-10-29
293,2729,2022-04-23
308,2729,2021-12-31
311,2729,2022-03-17
334,2729,2021-12-11
339,2729,2022-03-23
344,2729,2022-04-08
359,2729,2022-03-01
360,2729,2022-04-12
